"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","Node-1-Attributes","Node-2-Attributes","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"21160","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","WheelersWife","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","WheelersWife","148692","0.2103972"
"21162","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Wheeler","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Wheeler","148692","0.2103972"
"21164","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Curate","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Curate","148692","0.2103972"
"21166","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Mason","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Mason","148692","0.2103972"
"21168","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","MasonsWife","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","MasonsWife","148692","0.2103972"
"21170","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Officer","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Officer","148692","0.2103972"
"21172","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","OfficersEldestSon","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","OfficersEldestSon","148692","0.2103972"
"21175","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","JohnEvans","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","JohnEvans","148692","0.2103972"
"21177","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","JohnEvansWife","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","JohnEvansWife","148692","0.2103972"
"21179","2.71340524","0.00128891","0.3685406","0.0","45","4","false","Lieutenant","44.97560976","fictional_and_archetypal","fictional_and_archetypal","45","0","3","0.65731895","false","0","Lieutenant","587480","0.2054935"
"21181","2.71340524","0.00128891","0.3685406","0.0","44","4","false"," WhiteGilbert","44.97560976",,,"44","0","3","0.65731895","false","0"," WhiteGilbert","587480","0.2054935"
"21222","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Friday","46.025",,,"40","0","0","0.65670262","false","0"," Friday","148692","0.2103972"
"21263","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Prospero","46.025",,,"40","0","0","0.65670262","false","0"," Prospero","148692","0.2103972"
"21304","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Miranda","46.025",,,"40","0","0","0.65670262","false","0"," Miranda","148692","0.2103972"
"21345","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Caliban","46.025",,,"40","0","0","0.65670262","false","0"," Caliban","148692","0.2103972"
"21386","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Ariel","46.025",,,"40","0","0","0.65670262","false","0"," Ariel","148692","0.2103972"
"21467","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," RetiredPublican","46.025",,,"40","0","0","0.65670262","false","0"," RetiredPublican","148692","0.2103972"
"21508","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," RetiredPublicansWife","46.025",,,"40","0","0","0.65670262","false","0"," RetiredPublicansWife","148692","0.2103972"
"21549","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Shoemaker","46.025",,,"40","0","0","0.65670262","false","0"," Shoemaker","148692","0.2103972"
"21590","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," ShoemakersDaughter","46.025",,,"40","0","0","0.65670262","false","0"," ShoemakersDaughter","148692","0.2103972"
"21631","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Blacksmith","46.025",,,"40","0","0","0.65670262","false","0"," Blacksmith","148692","0.2103972"
"21672","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," BlacksmithsWife","46.025",,,"40","0","0","0.65670262","false","0"," BlacksmithsWife","148692","0.2103972"
"21713","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," BustlingDame","46.025",,,"40","0","0","0.65670262","false","0"," BustlingDame","148692","0.2103972"
"21754","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," BustlingDamesChildren","46.025",,,"40","0","0","0.65670262","false","0"," BustlingDamesChildren","148692","0.2103972"
"21795","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Shopkeeper","46.025",,,"40","0","0","0.65670262","false","0"," Shopkeeper","148692","0.2103972"
"21836","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," ShopkeepersWife","46.025",,,"40","0","0","0.65670262","false","0"," ShopkeepersWife","148692","0.2103972"
"21877","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," ShopkeepersLodger1","46.025",,,"40","0","0","0.65670262","false","0"," ShopkeepersLodger1","148692","0.2103972"
"21918","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," ShopkeepersLodger2","46.025",,,"40","0","0","0.65670262","false","0"," ShopkeepersLodger2","148692","0.2103972"
"21959","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," RoseInnLandlord","46.025",,,"40","0","0","0.65670262","false","0"," RoseInnLandlord","148692","0.2103972"
"22000","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," RoseInnLandlordsWife","46.025",,,"40","0","0","0.65670262","false","0"," RoseInnLandlordsWife","148692","0.2103972"
"22041","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Phoebe","46.025",,,"40","0","0","0.65670262","false","0"," Phoebe","148692","0.2103972"
"22082","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," RecruitingSerjeant","46.025",,,"40","0","0","0.65670262","false","0"," RecruitingSerjeant","148692","0.2103972"
"22123","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," WhimsicalPerson","46.025",,,"40","0","0","0.65670262","false","0"," WhimsicalPerson","148692","0.2103972"
"22164","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Penelope","46.025",,,"40","0","0","0.65670262","false","0"," Penelope","148692","0.2103972"
"22205","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," LizzysFather","46.025",,,"40","0","0","0.65670262","false","0"," LizzysFather","148692","0.2103972"
"22246","2.71340524","0.00128891","0.3685406","0.0","44","4","false"," LizzysMother","44.97560976",,,"44","0","3","0.65731895","false","0"," LizzysMother","587480","0.2054935"
"22287","2.71340524","0.00128891","0.3685406","0.0","45","4","false"," Lizzy","44.97560976",,,"45","0","3","0.65731895","false","0"," Lizzy","587480","0.2054935"
"22368","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," WheelersWife","46.025",,,"40","0","0","0.65670262","false","0"," WheelersWife","148692","0.2103972"
"22409","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Wheeler","46.025",,,"40","0","0","0.65670262","false","0"," Wheeler","148692","0.2103972"
"22450","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Curate","46.025",,,"40","0","0","0.65670262","false","0"," Curate","148692","0.2103972"
"22491","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Mason","46.025",,,"40","0","0","0.65670262","false","0"," Mason","148692","0.2103972"
"22532","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," MasonsWife","46.025",,,"40","0","0","0.65670262","false","0"," MasonsWife","148692","0.2103972"
"22573","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," Officer","46.025",,,"40","0","0","0.65670262","false","0"," Officer","148692","0.2103972"
"22614","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," OfficersEldestSon","46.025",,,"40","0","0","0.65670262","false","0"," OfficersEldestSon","148692","0.2103972"
"22695","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," JohnEvans","46.025",,,"40","0","0","0.65670262","false","0"," JohnEvans","148692","0.2103972"
"22736","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false"," JohnEvansWife","46.025",,,"40","0","0","0.65670262","false","0"," JohnEvansWife","148692","0.2103972"
"22777","2.71340524","0.00128891","0.3685406","0.0","45","4","false"," Lieutenant","44.97560976",,,"45","0","3","0.65731895","false","0"," Lieutenant","587480","0.2054935"
"22818","3.69953775","7.5E-7","0.27030404","0.0","4","5","false"," OVNarrator","41.0",,,"4","0","0","0.46009245","false","0"," OVNarrator","36","0.97560976"
"22823","3.69953775","7.5E-7","0.27030404","0.0","4","5","false","OVNarrator","41.0","fictional_and_archetypal","fictional_and_archetypal","4","0","0","0.46009245","false","0","OVNarrator","36","0.97560976"
